accession,organism_name,tax_id,fppl_name,priority,release_date,assembly_level,collection_date,geo_loc_name,host,isolation_source,host_disease,env_broad_scale,host_category,submitter,submitter_category,biosample_owner,assembly_submitter,bioproject_accession,genome_size_bp,gc_percent
GCA_001702875.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2016-08-10,Scaffold,,Netherlands,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,51882248,48.0
GCA_001702905.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2016-08-10,Scaffold,,France,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,51322760,48.0
GCA_001702935.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2016-08-10,Scaffold,,Australia,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,51804621,48.0
GCA_001702945.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2016-08-10,Scaffold,,USA: Louisiana,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,50061297,48.0
GCA_001702955.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2016-08-10,Scaffold,,USA: Louisiana,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,48952389,48.0
GCA_001702995.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2016-08-10,Scaffold,,USA: Louisiana,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,49575100,48.5
GCA_001703015.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2016-08-10,Scaffold,,USA: California,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,51284040,48.0
GCA_001703025.2,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2025-08-12,Contig,,USA: Florida,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,54202122,48.0
GCA_001703035.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2016-08-10,Scaffold,,USA: California,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,49122294,48.0
GCA_001703065.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2016-08-10,Scaffold,,USA: California,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,50055569,48.0
GCA_001703085.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2016-08-10,Scaffold,,USA: California,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,51785623,48.0
GCA_001703105.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2016-08-10,Scaffold,,USA: California,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,51532264,48.0
GCA_001703135.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2016-08-10,Scaffold,,USA: California,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,50649194,47.5
GCA_001703355.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2016-08-10,Scaffold,,Netherlands,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,51728674,48.0
GCA_003977725.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2019-01-07,Chromosome,2010-09-07,"USA: Yolo County, California",Solanum lycopersicum,tomato tissues,,agricultural field,plant,University of California at Davis,university,University of California at Davis,University of California at Davis,PRJNA491600,57229625,48.0
GCA_021018635.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2021-12-01,Contig,2020-01-20,Colombia,Solanum lycopersicum,Plant sample,,Commercial Tomato Field,plant,University of Florida,university,University of Florida,University of Florida,PRJNA756266,53285344,48.0
GCA_025216745.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2022-09-14,Contig,2002-10-11,Australia: New South Wales,Solanum lycopersicum,,,agricultural ecosystem,plant,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC",agriculture,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC","AGRIBIO, CENTRE FOR AGRIBIOSCIENC",PRJNA846078,53766007,47.5
GCA_025216765.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2022-09-14,Contig,2004,Australia: New South Wales,Solanum lycopersicum,,,agricultural ecosystem,plant,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC",agriculture,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC","AGRIBIO, CENTRE FOR AGRIBIOSCIENC",PRJNA846078,53923721,47.5
GCA_025216785.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2022-09-14,Contig,1980-04,"Australia: n Capital Territory, Australia",Solanum lycopersicum,,,agricultural ecosystem,plant,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC",agriculture,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC","AGRIBIO, CENTRE FOR AGRIBIOSCIENC",PRJNA846078,53777973,47.5
GCA_025217025.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2022-09-14,Contig,1979-07-20,Australia: Queensland,Solanum lycopersicum,,,agricultural ecosystem,plant,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC",agriculture,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC","AGRIBIO, CENTRE FOR AGRIBIOSCIENC",PRJNA846078,52112349,47.5
GCA_025217065.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2022-09-14,Contig,1970-09-02,Australia: Queensland,Solanum lycopersicum,,,agricultural ecosystem,plant,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC",agriculture,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC","AGRIBIO, CENTRE FOR AGRIBIOSCIENC",PRJNA846078,53864374,47.5
GCA_025217085.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2022-09-14,Contig,1979-07-19,Australia: Queensland,Solanum lycopersicum,,,agricultural ecosystem,plant,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC",agriculture,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC","AGRIBIO, CENTRE FOR AGRIBIOSCIENC",PRJNA846078,53923721,47.5
GCA_025217105.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2022-09-14,Contig,1970-09-02,Australia: Queensland,Solanum lycopersicum,,,agricultural ecosystem,plant,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC",agriculture,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC","AGRIBIO, CENTRE FOR AGRIBIOSCIENC",PRJNA846078,52914047,47.5
GCA_025217125.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2022-09-14,Contig,2000-03-30,Australia: Queensland,Solanum lycopersicum,,,agricultural ecosystem,plant,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC",agriculture,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC","AGRIBIO, CENTRE FOR AGRIBIOSCIENC",PRJNA846078,53777973,47.5
GCA_025217165.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2022-09-14,Contig,1980-02-22,Australia: Queensland,Solanum lycopersicum,,,agricultural ecosystem,plant,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC",agriculture,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC","AGRIBIO, CENTRE FOR AGRIBIOSCIENC",PRJNA846078,53166721,47.5
GCA_051107395.1,Fusarium oxysporum f. sp. lycopersici,59765,Fusarium spp.,High,2025-06-26,Scaffold,2023,Russia: Belgorod,Malus domestica,The Aidared variety,,,plant,Kuban State Agrarian University,university,Kuban State Agrarian University,Kuban State Agrarian University,PRJNA1254940,55443015,47.5
GCF_000149955.1,Fusarium oxysporum f. sp. lycopersici 4287,426428,Fusarium spp.,High,2015-08-20,Chromosome,,,,,,,unknown,Broad Institute of MIT and Harvard,research_institute,Broad Institute of MIT and Harvard,Broad Institute,PRJNA18813,61386934,48.5
GCA_000149955.2,Fusarium oxysporum f. sp. lycopersici 4287,426428,Fusarium spp.,High,2015-08-20,Chromosome,,,,,,,unknown,Broad Institute of MIT and Harvard,research_institute,Broad Institute of MIT and Harvard,Broad Institute,PRJNA18813,61386934,48.5
GCA_001703175.2,Fusarium oxysporum f. sp. lycopersici 4287,426428,Fusarium spp.,High,2020-12-21,Contig,,,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,56213053,48.0
GCA_001703185.1,Fusarium oxysporum f. sp. lycopersici 4287,426428,Fusarium spp.,High,2016-08-10,Contig,,,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA326932,51133091,48.0
GCA_003315725.1,Fusarium oxysporum f. sp. lycopersici 4287,426428,Fusarium spp.,High,2018-07-17,Chromosome,2016,Spain,Solanum lycopersicum,,,,plant,University of Massachusetts Amherst,university,University of Massachusetts Amherst,University of Massachusetts Amherts,PRJNA450629,53866543,47.5
GCA_000259975.2,Fusarium oxysporum f. sp. lycopersici MN25,1080343,Fusarium spp.,High,2014-02-06,Scaffold,,,,,,,unknown,Broad Institute of MIT and Harvard,research_institute,Broad Institute of MIT and Harvard,Broad Institute,PRJNA72769,48637398,48.0
GCA_009755825.1,Fusarium oxysporum f. sp. matthiolae,96317,Fusarium spp.,High,2019-12-16,Scaffold,1974,USA,Matthiola incana,,,,plant,University of Massachusetts Amherst,university,University of Massachusetts Amherst,University of Massachusetts Amherst,PRJNA587514,57218285,47.5
GCA_020796175.1,Fusarium oxysporum f. sp. matthiolae,96317,Fusarium spp.,High,2021-11-08,Contig,2016-06-22,United Kingdom: Boston,,Stem of stocks plant,,ENVO:01000206,plant,NIAB-East Malling Research,other,NIAB-East Malling Research,NIAB-East Malling Research,PRJNA398321,60310576,47.5
GCA_001652425.1,Fusarium oxysporum f. sp. medicaginis,396575,Fusarium spp.,High,2016-05-27,Scaffold,1973,"Australia:Boonah, Queensland",Medicago sativa,,,commercial field,plant,CSIRO,agriculture,CSIRO,CSIRO,PRJNA294248,51139932,48.0
GCA_025266925.1,Fusarium oxysporum f. sp. medicaginis,396575,Fusarium spp.,High,2022-09-14,Contig,1973-12-15,Australia: Queensland,Medicago sativa,,,agricultural ecosystem,plant,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC",agriculture,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC","AGRIBIO, CENTRE FOR AGRIBIOSCIENC",PRJNA846078,52202142,47.5
GCA_025266945.1,Fusarium oxysporum f. sp. medicaginis,396575,Fusarium spp.,High,2022-09-14,Contig,1972-12-11,Australia: Queensland,Medicago sativa,,,agricultural ecosystem,plant,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC",agriculture,"AGRIBIO, CENTRE FOR AGRIBIOSCIENC","AGRIBIO, CENTRE FOR AGRIBIOSCIENC",PRJNA846078,52175630,47.5
GCA_001888865.1,Fusarium oxysporum f. sp. melongenae,120296,Fusarium spp.,High,2016-12-05,Scaffold,2010-10-10,China: Guangdong,eggplant,,,Eggplant,plant,ZhongKai University of Agriculture and Engineering,agriculture,ZhongKai University of Agriculture and Engineering,ZhongKai University of Agriculture and Engineering,PRJNA353043,53986354,46.5
GCA_002234085.1,Fusarium oxysporum f. sp. melongenae,120296,Fusarium spp.,High,2017-07-27,Scaffold,,,,Solanum melongena,,,plant,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA389501,52309290,47.5
GCA_001703205.2,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2020-12-21,Contig,,Spain,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,62193398,47.5
GCA_001703215.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2016-08-10,Scaffold,,Spain,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,57726895,48.0
GCA_001703255.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2016-08-10,Scaffold,,Spain,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,52761534,47.5
GCA_001703265.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2016-08-10,Scaffold,,Israel,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,57738397,48.0
GCA_001703295.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2016-08-10,Scaffold,,Israel,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,52928865,48.0
GCA_001703305.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2016-08-10,Scaffold,,Israel,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,53674587,48.0
GCA_001703335.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2016-08-10,Scaffold,,Spain,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,51897170,47.5
GCA_001703345.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2016-08-10,Scaffold,,,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,52601880,48.0
GCA_001703365.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2016-08-10,Scaffold,,,,,,,unknown,University of Amsterdam,university,University of Amsterdam,University of Amsterdam,PRJNA306247,52942496,48.0
GCA_020975805.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,New Zealand,,,Fusarium wilt,,unknown,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,53311469,47.5
GCA_020975825.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,Japan: Kumamoto Pref,Cucumis melo,,Fusarium wilt,,plant,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,52987294,47.5
GCA_020975845.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,Japan: Nagasaki Pref,Cucumis melo,,Fusarium wilt,,plant,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,51037389,47.5
GCA_020975875.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,China,,,Fusarium wilt,,unknown,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,56489192,47.5
GCA_020975915.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,China,,,Fusarium wilt,,unknown,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,54264969,47.5
GCA_020975975.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,Belgium,Cucumis melo,,Fusarium wilt,,plant,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,55114950,48.0
GCA_020975985.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,France,,,Fusarium wilt,,unknown,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,52345905,48.0
GCA_020975995.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,USA: Michigan,Cucumis melo,,Fusarium wilt,,plant,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,53144991,47.5
GCA_020976025.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,France,,,Fusarium wilt,,unknown,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,55865942,47.5
GCA_020976035.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,Spain,,,Fusarium wilt,,unknown,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,55081272,47.5
GCA_020976075.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,Iran: Taibad-Khorasan,Cucumis melo,,Fusarium wilt,,plant,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,55356197,47.5
GCA_020976085.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,Iran: Taibad-Khorasan,Cucumis melo,,Fusarium wilt,,plant,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,55681520,47.5
GCA_020976095.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,Japan,Cucumis melo,,Fusarium wilt,,plant,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,52393848,47.5
GCA_020976115.1,Fusarium oxysporum f. sp. melonis,61369,Fusarium spp.,High,2021-11-24,Scaffold,,Iran: Seifabad-Fars,Cucumis melo,,Fusarium wilt,,plant,"SILS, University of Amsterdam",university,"SILS, University of Amsterdam","SILS, University of Amsterdam",PRJNA596396,55194891,47.5
